Height,Weight,Gender,Ethnicity,Salary
174.29269074342972,84.41188619240367,0.0,Irish,44302.877745321144
183.10405393338172,102.54388814865487,0.0,Irish,11026.457563830578
179.34254671109667,100.61816282445237,0.0,Irish,49748.78042761983
171.2747351385055,78.74334837398436,0.0,Irish,15834.255938164953
171.10478976618955,99.55493493974897,0.0,Irish,75340.00540832158
175.11136554539627,82.69621914798056,0.0,Irish,37328.477098336516
174.26795797290183,116.56458725862448,0.0,Irish,27566.757454454837
186.63211674209046,85.34169632712164,0.0,Unspecified,164212.39845698542
188.62876808579125,79.79073765796305,0.0,Irish,50609.59482636167
185.07991736707257,70.0892372937812,0.0,Irish,81522.61200392585
181.50508223021745,76.2695483809332,0.0,Other White,6704.138677747229
176.00233254508774,83.39351087884442,0.0,Irish,11537.904436501049
179.38138247644173,79.21972196993026,0.0,Irish,50846.623746080295
185.1929490421998,76.9131310384566,0.0,Irish,54481.24883256893
193.9168056360632,82.24660269901086,0.0,Irish,20832.30050380018
185.39029443711254,87.13452256200921,0.0,Irish,48036.98597039934
177.03711498993692,103.69347374642348,0.0,Other White,7643.770289733974
179.26617553039623,72.16705111191321,0.0,Irish,27277.984457915434
175.62218569193718,83.6835900151089,0.0,Irish,6993.358102225148
173.52320996835408,79.66106394799564,0.0,Irish,30963.690840045587
177.71030598447425,74.04852205652845,0.0,Irish,13545.749578566329
180.3693028454358,76.5386334347958,0.0,Black,11602.808772627704
191.85131110674294,80.14265159852171,0.0,Irish,23302.10619684086
179.36422728967375,96.37043436255085,0.0,Irish,135599.37748979108
188.50150652474406,87.2609942438148,0.0,Other White,8008.335898997123
191.37242356787317,83.82014887493567,0.0,Other White,12067.237128346733
179.55165509181793,95.31291694649072,0.0,Irish,64065.68382010732
190.25459221331366,92.00769492598435,0.0,Irish,14420.892901965235
184.0045478319822,86.96671155820506,0.0,Irish,129219.04637251543
176.0772529352827,93.0428584326108,0.0,Irish,27516.186316983072
180.85626017394213,80.91649014659568,0.0,Irish,24116.026878304
179.1601447263145,95.47381341949104,0.0,Irish,31472.96300235469
177.37362679038534,93.86924948252583,0.0,Irish,125640.45769011839
177.60853136903546,85.07695724884223,0.0,Irish,42419.41912027726
180.00946512431094,77.0052383249669,0.0,Irish,36927.51192736474
182.0392679833755,104.40064360242508,0.0,Irish,28335.133020281122
172.8058268738889,90.14201013419348,0.0,Irish,4617.372810987948
178.93428636602664,119.71264990379794,0.0,Irish,9088.162048608647
168.34351484638495,82.66590929466821,0.0,Irish,97085.19015171268
180.82556849496146,97.728430151795,0.0,Irish,50105.112707783526
183.3651963304697,84.8578083867414,0.0,Irish,36536.420421272946
180.14768386851864,91.7366805322114,0.0,Irish,41650.2532390857
181.0009720634312,97.53391212145567,0.0,Irish,12789.847202809655
183.12960172491765,81.20692188558773,0.0,Irish,30883.096293131413
174.34429409048101,88.19909535138326,0.0,Irish,8948.179382720607
177.3266579847279,90.80941593397631,0.0,Irish,32577.01708583146
182.5764543067105,90.33480103527097,0.0,Irish,10784.49668086199
186.013200143104,95.16451028699917,0.0,Irish,17786.235859650827
181.76444980941676,99.45563169697152,0.0,Irish,34662.54003200143
196.87001595648636,97.53628338854932,0.0,Irish,15886.298650654924
178.3604759947059,91.83012556068302,0.0,Irish,42090.69285406075
185.99762300548392,85.72627052571762,0.0,Irish,34753.594212799
187.86709374775057,77.903164176198,0.0,Irish,31554.078702937688
178.06361107560755,81.84501540951001,0.0,Irish,82818.88406956306
173.2564098245808,83.91451212832172,0.0,Irish,5044.810264856549
170.72177950730966,96.02714063305037,0.0,Irish,4463.630472486158
180.1359389988042,85.56389821292363,0.0,Irish,40792.021586144365
186.7720436817718,76.77661233075342,0.0,Irish,56432.13783749824
180.90167879198793,95.46347152774523,0.0,Irish,164660.39631439923
180.20999252758827,81.16749302694343,0.0,Irish,46922.69780039019
176.34550281891106,81.54171396108264,0.0,Irish,50524.5683187254
182.927208129555,86.93728588610414,0.0,Irish,9108.104936685735
164.04918263989396,93.93177846130061,0.0,other,46752.4424124652
180.62661275962301,65.0681649793219,0.0,Irish,43210.505955303204
179.19688416687072,77.9854601309065,0.0,Other White,7662.815935928975
169.4076182740678,90.95589149273754,0.0,Irish,8988.331282633606
194.22918546900704,85.55839000599984,0.0,Other White,19711.722671210602
169.2881073791179,80.55455484764525,0.0,Asian,29385.415275967604
171.4573565220664,83.7854711592996,0.0,Irish,1158.885980886165
170.59395824713022,103.05254014781393,0.0,Irish,23630.783111316436
186.77257461231082,84.64271729698419,0.0,Irish,27746.208968832758
172.78340597188566,96.32664963497436,0.0,Irish,18456.34772126524
183.6805948907495,97.11869082095517,0.0,Unspecified,28762.418421694758
183.11257106764876,84.69778983620313,0.0,Other White,34749.00549043265
180.81769287733698,93.63439067358337,0.0,Unspecified,8009.326569370732
169.84694765340163,84.6976238393463,0.0,Irish,33395.62453634484
174.71525535408526,83.09582490976783,0.0,Irish,17131.819455927154
190.71180479023855,77.94005639162307,0.0,Other White,8553.717144628921
169.96471920432168,97.94956251510995,0.0,Irish,27150.22992022584
173.17841527742092,85.21840660022959,0.0,Irish,97503.5668852554
177.86427434053735,83.67857593435458,0.0,Black,5114.753147305616
184.6629305042616,77.92555080661565,0.0,Irish,4217.045672420591
180.7614743342341,107.28844962858786,0.0,Irish,4216.808537061838
184.19430911506737,96.61805612044301,0.0,Irish,159103.745014385
171.52894036919605,87.87195525661386,0.0,Irish,17127.082323961666
185.61343615741208,82.25265627489594,0.0,Irish,20754.393668681027
182.98320171605175,73.9020000428891,0.0,Irish,10030.886691606884
167.83804811413455,92.11813671792973,0.0,Irish,8600.298716529393
189.7794134553509,92.0842181160932,0.0,Irish,2901.9547480197693
195.0467850212268,75.11599314066908,0.0,Irish,26118.686471684538
173.61995849997305,100.81550360481185,0.0,Irish,28554.214457685226
179.3895697163169,96.95956368143467,0.0,Irish,3051.736181843995
188.7819580817528,79.5792625654453,0.0,Irish,7760.878561635235
168.63131839400958,83.6430346012429,0.0,Irish,10465.990129610462
165.07097776651176,84.92679373464776,0.0,Irish,21461.105848897085
169.92139114460053,90.80678960554799,0.0,other,28116.986289981334
175.03053249550754,87.74430574604118,0.0,Irish,67900.11236132975
174.9509045161058,72.81060908514817,0.0,Other White,86202.63452727099
183.25143021689817,103.9409747644056,0.0,Irish,64116.33920387439
180.87975460374142,92.36310419812733,0.0,Irish,84248.70957691774
170.27745914731656,101.80773372721984,0.0,Irish,6860.827290315454
182.97165979062197,101.74822346865642,0.0,Irish,12651.211179917547
192.11856939176843,87.12099183337182,0.0,Irish,69120.7186300044
187.379379953492,92.61962135640943,0.0,Irish,29397.387202802434
185.93775213378478,96.56664611863934,0.0,Irish,22442.723462091013
179.14124549964959,96.89613428248832,0.0,Other White,3044.256051699349
185.88541976251184,87.56081239900978,0.0,Irish,3431.5147916599058
172.23707026021296,83.0181452839402,0.0,Irish,45747.36267212861
184.25710245902135,89.55286569636209,0.0,Irish,30994.851682226144
178.38926106363198,81.1845723284992,0.0,Irish,16382.064311574002
186.91633988515616,83.64066022060464,0.0,Irish,14574.493626418882
182.26207385880508,68.89820658760104,0.0,Irish,3920.1977310946713
171.37084150001354,90.036426712282,0.0,Irish,31927.249455313948
179.89595067431458,78.93108659134118,0.0,Irish,61970.93718320127
187.5275502886825,83.64160311421941,0.0,Other White,113796.9477562241
171.0953628045324,88.67299661232958,0.0,Irish,23135.83400390567
175.08602085270735,92.3383512063645,0.0,Irish,17958.22161744018
173.61928894128582,108.09171808978718,0.0,Irish,7361.38191495723
168.53047841687967,91.24396363408368,0.0,Irish,74850.17031018778
185.72887792688786,75.06735047687314,0.0,Irish,121401.13771951788
188.17698112090218,90.50746496592376,0.0,Irish,11930.220454069227
184.60030244939918,83.24274156655221,0.0,Other White,29459.118558604194
180.69799220806092,93.1938547889432,0.0,Irish,24116.947922839423
178.6357803097988,82.34472222513564,0.0,Irish,12408.942693103225
180.67566210367258,82.11593215046722,0.0,Irish,1812.6596002828203
173.87910858036244,84.08736229682339,0.0,Irish,15275.429393660419
185.25691920316171,82.92437326195434,0.0,Other White,40434.721738486965
186.3184462682687,70.95219007866814,0.0,Irish,5201.477354021105
185.52780473802736,82.51728298975428,0.0,Irish,9519.701140497036
175.28336247596843,89.05988905421432,0.0,Irish,825.8717640312733
179.5488303936276,101.204887538923,0.0,Irish,79580.76655959495
177.83953426714453,86.26821981806047,0.0,Irish,36325.54064213778
191.52002351577136,85.48257645082705,0.0,Irish,23051.32496423579
180.25787341345793,94.99838413458157,0.0,Irish,16806.59439566674
165.82550374248723,94.5940251699307,0.0,Irish,11645.985690383373
181.78953955581753,105.19525279227234,0.0,Irish,20357.277532734177
192.1758637434969,95.0511155042188,0.0,Irish,16150.157289578872
183.79623001355796,89.00549713764113,0.0,Irish,17182.441176759276
185.15635797032348,102.58328991275663,0.0,Irish,21294.175997510938
179.2524288679423,104.49481925417811,0.0,Irish,24975.508546565434
165.2002735967037,84.44621589285941,0.0,Irish,103671.07421961163
166.32819572162944,90.78139880473096,0.0,Black,5169.687881181489
170.2783655768488,72.39359393628035,0.0,Irish,28623.078869878846
178.1121757407219,85.55872527380853,0.0,Irish,11795.096610210245
181.1699894754392,80.36248440267171,0.0,Irish,7048.13846347164
183.82589906497665,87.05927534112762,0.0,Irish,2062.8198704243605
176.61679370064692,84.3836545333719,0.0,Irish,40412.4078921193
185.69850480887763,87.53950135160984,0.0,Irish,8181.417974160904
177.04175869134264,88.16965468985074,0.0,Irish,10304.273870084895
174.06857339257073,94.13468116034173,0.0,Irish,34887.31910292812
184.9614920081143,91.5093848110966,0.0,Irish,7379.985766340182
172.5988851182708,83.58195679763683,0.0,Irish,22382.73384588132
159.8964054842523,76.30836972517959,0.0,Irish,20233.999173358177
171.5803026873647,101.54851765873265,0.0,Irish,48622.583841037624
179.6591168185203,103.37302420445751,0.0,Irish,59912.52989068005
157.4387556866524,84.6555501652134,0.0,Black,9165.00910924518
176.50003367674995,94.81414318916445,0.0,Irish,54566.62628537959
176.67536748865894,73.93895091520484,0.0,Other White,19796.37939355965
169.01480821721503,73.57785039215756,0.0,Irish,24656.54259665794
168.62247574781534,86.50115479586611,0.0,Irish,17632.27638216312
175.76276636330508,103.91681701473206,0.0,Irish,47360.30144049076
175.17029881255633,78.73448506736295,0.0,Irish,6488.5839204698805
187.81942956574147,80.85875707165498,0.0,Irish,28284.925304595305
181.6240413159296,105.27594753830773,0.0,Other White,70670.23708431186
167.93401188146095,70.2655208742807,0.0,Irish,16421.22665560548
173.0174397111428,95.66222247021847,0.0,Irish,165673.203269127
183.93599068985424,94.07813917290416,0.0,Irish,10447.250914516435
192.27183738270531,87.13729223396913,0.0,Irish,27002.80775278796
181.70549645620957,91.08624970425342,0.0,Irish,13458.840711606832
181.1749878126164,115.4174164714049,0.0,Irish,11745.784502252214
192.02526724920403,77.93156799450254,0.0,Irish,7145.435258444991
178.8412998918669,86.06059803786101,0.0,Irish,12707.32059121649
176.83629329165686,86.81876588006442,0.0,Irish,20697.390880317296
169.1072585239583,82.30318905146358,0.0,Irish,9768.349779589615
175.40888742440606,75.78117115241312,0.0,Irish,52701.31777730563
194.25098919818709,105.13300267091617,0.0,Irish,99740.45366985649
169.04781025257898,91.40095073941984,0.0,Irish,4727.273312680604
179.07834194769273,71.62007862399663,0.0,Irish,50253.89627766462
169.1417080043338,82.1719575661219,0.0,Irish,26319.36033694204
179.89933023636232,93.25400696993518,0.0,Irish,27814.721418349167
185.21353042416484,93.23420129082693,0.0,Irish,255377.80797922536
177.2944547613077,74.79672879282039,0.0,Irish,72716.57620071628
184.11243089209648,88.28573132326608,0.0,Irish,30464.271400089096
184.04590677856186,91.80881733967817,0.0,Irish,26189.508024019666
182.1291737127484,93.12571850557244,0.0,Irish,2525.7235417509833
191.01373599591167,93.14599594573366,0.0,Irish,47685.8943154813
184.4518628779864,70.96985778403248,0.0,Irish,10418.236445184271
176.86528303705978,107.66982811847245,0.0,Irish,26258.17437363251
174.2342351605552,91.31133608609885,0.0,Irish,24285.400098415583
173.08285556746955,107.25989722219173,0.0,Irish,57546.66791386994
182.33107206344508,117.83098988472621,0.0,Irish,167795.77291151605
176.73394730024881,87.59442629834248,0.0,Irish,58900.34738634102
198.10416927303007,76.86237300989343,0.0,Irish,78664.6115316839
191.8971332393271,97.84130533823063,0.0,Other White,17421.43802400431
177.49833200345574,87.39166441699534,0.0,Irish,34744.393983922586
176.69608122085907,84.68590193661551,0.0,Irish,47536.30100236926
190.83123587321495,78.86713610676735,0.0,Asian,5220.621915980086
165.8164815308651,106.07784568109997,0.0,Irish,169658.50798338544
175.83914258486425,84.77325539166314,0.0,Irish,10776.59308317248
185.6552986569676,75.20415220576223,0.0,Irish,6139.242820768939
172.61531700356727,84.72428613005908,0.0,Irish,112875.8952661869
175.6621901883456,77.62741158874685,0.0,Irish,183219.21578106537
176.54201183733718,90.77904165729167,0.0,Irish,10904.101281980998
183.62565947554594,85.00635427904882,0.0,Irish,11928.550946931498
179.9626881937619,78.6257578332274,0.0,Irish,494801.9884665226
181.81461187201694,95.21766158970527,0.0,Irish,24652.09365702123
183.16698607628337,82.76566087531245,0.0,Irish,3028.86083452534
179.20956759723992,96.43761235064456,0.0,Irish,11940.97750720005
186.7739633877407,101.8098350386672,0.0,Irish,163099.99935035946
173.89728790226056,85.58047224980768,0.0,Other White,42579.32407801488
168.94714953061353,82.73485627440809,0.0,Irish,46728.01144700564
166.56189736631288,91.19296065929353,0.0,Irish,74948.57028645618
167.6529315472628,98.11449541279029,0.0,Irish,43294.4049455181
175.14638989316697,89.1720693858297,0.0,Irish,15784.686167647622
186.21032825279423,90.59955850121271,0.0,Irish,4472.434990638989
180.21916730160385,88.93109206755598,0.0,Irish,34419.23482757437
174.81017373325247,92.31214621484173,0.0,Irish,7215.343534879525
171.51101084889035,95.48743012857446,0.0,Irish travelers,20821.91842632271
175.2978004406859,82.13937076088517,0.0,Irish,127895.79076698648
176.17433530222493,84.37466163872546,0.0,Other White,37822.15373420649
175.04430426370573,89.63588927695285,0.0,Other White,23376.617041140467
168.97218975480084,82.54267863158762,0.0,Irish,23521.73240165654
175.66934525214413,90.56125450063163,0.0,Irish,45742.94033327799
186.11995293365354,94.56149115451704,0.0,Irish,55339.03228454912
163.77773740883168,88.98278142079369,0.0,Irish,5902.824389892409
177.31573929288936,83.1645032866058,0.0,Unspecified,26515.356208934652
164.15056151617233,81.42797675205195,0.0,Irish,122473.14652311384
180.28133327404532,106.71225437538942,0.0,Irish,46834.18405936949
173.76757426364188,97.98505840521672,0.0,Irish,10248.371562018845
164.40018632335133,78.00078503679106,0.0,Irish,11163.137233504254
179.70491532953397,80.78973227992167,0.0,Irish,2801.968564469433
191.72183747486673,107.93844710277119,0.0,Irish,9962.876946590879
179.76224073346515,104.31297705529292,0.0,Irish,109860.34736366424
187.13254038647642,90.48176319322562,0.0,Irish,20547.120700705043
178.49946918481763,100.7784889981396,0.0,Irish,9367.382996866318
163.89686420286534,74.33018702011117,0.0,Unspecified,12380.519122564974
182.43338443436807,89.21311955123721,0.0,Irish,19717.354893677682
176.07204485231452,96.60809182689371,0.0,Asian,19800.32890844173
168.76540550628985,70.60032648612004,0.0,Irish,15460.231354739057
184.49385671746182,81.37005769943254,0.0,Irish,10207.781080679832
181.00800295817677,97.0285484833837,0.0,Irish,41629.73965652119
175.32213251497276,100.5162988378759,0.0,Irish,102593.9831917049
185.07648597781468,83.26692523448452,0.0,Irish,12482.001381334829
172.89549622544877,92.09809438978706,0.0,Irish,12819.569279414976
183.5040263711807,105.2071255420726,0.0,Irish,72355.95695512436
172.4167767152969,85.38066914016798,0.0,Irish,5096.23011350865
182.73768333194255,75.86635946583218,0.0,Irish,12192.853764628271
171.29476438815476,88.58592393710387,0.0,Irish,15091.740743629685
189.42431742114778,85.26842358491075,0.0,Irish,26050.222589019715
180.78015250011134,102.21048276137365,0.0,Irish,16731.71318043096
189.0301258119518,90.80115559938798,0.0,Irish,9076.070926312479
173.24287815736105,81.17905409337975,0.0,Irish,30046.64681285367
175.6672833892273,113.2054456933842,0.0,Other White,6716.279253754141
184.8776535896036,84.19882997962692,0.0,Other White,3856.388338261344
159.79397996183474,93.9244579802987,0.0,Irish,2897.9024080833183
171.53246401746924,95.96231542999496,0.0,Irish,46569.38071042852
186.23223866597172,97.04322087164067,0.0,Irish,3878.269988706057
182.2557652672606,90.92915897841867,0.0,Irish,34442.869927306805
185.85138539692466,95.06673838814703,0.0,Other White,43075.47648859254
176.83167379040694,88.52097870487981,0.0,Irish,49360.18046346663
182.94799567122186,75.00818024240894,0.0,Irish,18496.138830987835
173.88409010848224,87.00189380743848,0.0,Irish,12731.059009589279
169.39627742664322,87.21587939396801,0.0,Irish,23996.693673171452
167.13643518398365,87.42279742816011,0.0,Unspecified,12164.353265919477
175.13803300278704,90.56091733749376,0.0,Irish,6086.312872517382
175.1574100430285,82.95297115413318,0.0,Other White,77299.2811645354
174.59435821682303,102.43257487646588,0.0,Irish,9005.245693561821
154.15836520301445,104.86714899939992,0.0,Irish,132705.6769898338
165.0097747997442,67.19638383662524,0.0,Irish,36855.66258444155
175.27157257564582,89.29326022910595,0.0,Irish,13980.842031455893
181.00911639318286,82.09405468057498,0.0,Irish,34120.29497608667
174.94845162467067,63.137561333439876,0.0,Black,75368.86024863798
172.86171959754506,93.30135901651167,0.0,Irish,5549.875364956222
162.84068666793854,83.01200388931375,0.0,Irish,8718.714205710494
193.1504932728315,85.44265403421245,0.0,Irish,7713.539565511732
171.2922210437315,82.68422047662636,0.0,Other White,25978.677879086834
190.78377646389364,100.07005495354633,0.0,Irish,32999.60502091033
189.92480141895481,101.59298090742269,0.0,Other White,22673.867820300384
180.91750346130652,91.96795381183068,0.0,Irish,10633.771004918151
174.99173416456125,96.1310887557288,0.0,Asian,12984.981295653219
179.92550871827584,88.07571696224107,0.0,Irish,72189.0222814946
170.92870618172452,90.60159239837283,0.0,Other White,67301.8278126813
180.82511088688594,81.78237374219462,0.0,Asian,25118.38406385637
179.02066503494711,89.54542802091417,0.0,Irish,5939.564289254488
182.72377787563784,82.0632950578275,0.0,Irish,41279.7271975505
185.65305794050647,92.93026239673584,0.0,Irish,29367.94865366954
191.1298694118899,97.4733120481503,0.0,Irish,28359.87278969304
176.28178915838342,92.31042759460915,0.0,Irish,124247.59763912487
186.30371892431498,101.04129100789156,0.0,Irish,50038.08684512743
173.4583129355977,116.10245275141993,0.0,Irish,8312.490530442805
172.73804536735116,68.13438812766705,0.0,Irish,8393.723009412466
174.67360495276438,89.33684019322199,0.0,Other White,87580.51744604355
172.12624040947236,83.51319459360347,0.0,Irish,27057.419030814744
185.8618502283426,84.63304519173032,0.0,Irish,53479.73130790941
185.46268796923206,75.61824899245583,0.0,Irish,19803.231370816266
187.90618222927574,89.72535240680993,0.0,Irish,8522.87622714405
178.82289769515117,86.61727290357784,0.0,Irish,30460.968215635843
180.92067117261095,82.87229310213455,0.0,Irish,111181.07877689609
174.95101100979952,86.65677374364505,0.0,Irish,32831.24210391679
170.94327126505175,83.2725623762137,0.0,Unspecified,7588.849242333768
182.1291270537209,65.77078071972073,0.0,Irish,17225.416087959966
180.87861177921576,99.97408966540934,0.0,other,14351.177768156147
171.25090714459594,86.16527335005513,0.0,Irish,28207.5237367182
183.09732726652624,79.70362652772943,0.0,Irish,66042.52541615008
166.8079086018019,92.26412081834474,0.0,Irish,171834.9842810339
177.74701061112827,82.57561617031836,0.0,Irish,30166.617756897158
174.58780314019137,67.46002486441344,0.0,Irish,15732.963928975663
175.29506648644045,98.06902369156751,0.0,Irish,26149.835079138255
171.4157957134236,72.43290852337613,0.0,Irish,24608.967041719206
185.66745864023326,87.01592911874609,0.0,Irish,15838.574367109002
182.96163748434387,90.40156246370663,0.0,other,24800.129615062116
187.2839418676782,102.69668296304067,0.0,Irish,24228.661744949728
179.91348144051625,101.10060670481847,0.0,Irish,7476.210011267866
169.91362442062888,90.85748074527578,0.0,Other White,41932.83738711043
176.3469893743863,81.56608427108043,0.0,Irish,16870.08876178363
170.6593753623852,85.04102840572874,0.0,Irish,9065.723467796448
182.12756615485952,100.07701697239807,0.0,Irish,39576.20054776971
187.39094150333779,107.0644934919687,0.0,Irish,14889.43284648654
181.21263274105712,94.63788647646477,0.0,Other White,138448.7113736836
174.71235360298246,82.7515548208716,0.0,Irish,38984.00520673915
176.31671014261605,99.49372097648278,0.0,Irish,26072.509035077856
180.33315001866652,85.44759925991691,0.0,Irish,11318.838467626494
168.77749824514663,85.1215066635531,0.0,Irish,16020.249574358179
179.94221500281688,86.4103134299974,0.0,Irish,56135.75803587001
180.2844851426706,95.10148983790926,0.0,Other White,12058.365704084086
175.07829987043468,91.95274870814191,0.0,Irish,51207.49928673268
175.96175313068235,99.12801419575084,0.0,Irish,2927.8860464043573
180.07691250159476,102.16393290268745,0.0,other,29157.066433710726
173.13197806920667,94.33245588103384,0.0,Other White,53922.448576782896
173.11676044202363,65.87736494891884,0.0,Irish,33399.426724438126
184.3197960508559,72.2340246751651,0.0,Irish,23688.386585469805
180.4235950367675,90.78588318728617,0.0,Irish,65273.40952482117
190.61064520570628,88.55292504170012,0.0,Other White,10104.223628234786
171.94415400750054,110.7919609624473,0.0,Irish,8884.65542298478
166.39323905941146,88.89785939893461,0.0,Irish,26376.11330556089
185.43145218917516,87.67390067163959,0.0,Irish,79033.23202282198
185.53901093153902,98.6388809848945,0.0,Irish,36552.372711985365
173.66471671752242,99.84433424254142,0.0,Irish,19547.792156035026
168.55000090972436,86.8458985329574,0.0,Irish,32050.613484372243
178.4946658616157,93.93202098175281,0.0,Irish,36944.152972741926
166.55466227553177,77.86453326448978,0.0,Irish,6833.157042045548
176.41724747338873,79.76848224894434,0.0,Irish,1426.385201215304
163.52361459991752,101.5307314514292,0.0,Irish,8513.340349096597
177.12437965502147,75.12864389935791,0.0,Irish,5325.798899520032
163.94054810862815,98.42312626520489,0.0,Irish,13292.838245124809
177.11812278993898,95.97888383696335,0.0,Irish,7132.981839980649
189.39157882357475,96.89755239305715,0.0,Irish,9983.950762829087
176.89513341963948,98.32831509498129,0.0,Black,36635.67051183068
184.1466700730546,94.8386301948442,0.0,Irish,26199.880846296423
174.26046278669077,67.7854117395988,0.0,Irish,23233.974378780105
172.50061872625506,79.15620486118537,0.0,Irish,125505.32979612512
168.25445138177577,83.18688357078366,0.0,Asian,15085.21547041533
186.01615923997505,98.34820482866031,0.0,Irish,16368.569059735068
178.3211418859328,77.92194722575462,0.0,Irish,85063.29629130878
190.07622787445237,82.15104958615136,0.0,Irish,7900.256562497333
170.46127042858734,85.57187958463723,0.0,Unspecified,4709.903075068804
177.14435319368258,102.36431753311868,0.0,Irish,89083.51312263065
179.25330751638253,74.7894721692731,0.0,Irish,33808.83336960019
188.5772018902097,75.66070442829194,0.0,Irish,44088.185989024
191.43854255882295,95.47161191169882,0.0,Irish,45816.660684169074
174.13784649715058,67.94472116724059,0.0,Irish,59904.8458418819
170.73801261705287,92.51977932475089,0.0,Irish,15162.472652425698
166.51308165263208,84.65959077854033,0.0,Irish,22578.78911806134
188.02106218107158,73.43048584268772,0.0,Irish,8017.713098358902
178.0480403837923,84.9972860394508,0.0,other,28082.240736194493
174.11766160197405,79.17863032393024,0.0,Other White,30867.34813610096
178.28991995355017,90.87784754420379,0.0,Irish,15577.963873818386
160.73764069173558,92.83822075501564,0.0,Irish,47885.618322251175
166.56356882021072,104.08961584822809,0.0,Irish,471947.9637389415
185.18661600810896,89.07214763995354,0.0,Irish,7788.694854445116
181.40822787696374,90.20553502421879,0.0,Irish,56667.47867161964
179.68655645164628,83.42689208170302,0.0,Irish,63634.10328345207
171.62419162702963,88.96364879705072,0.0,Irish,72154.87862680352
182.74741534210492,99.69602463877474,0.0,Irish,11142.26812529013
191.08133727873795,69.94284290148272,0.0,Irish,82570.13115736014
170.05912234821608,95.7912887651714,0.0,Irish,48121.229035543154
178.73285809967604,83.84823062911121,0.0,Irish,22131.46667509135
175.58271390145447,89.93890229816365,0.0,other,17849.64715252679
181.15328284352648,92.45044820031043,0.0,Irish,32215.06492440996
178.72402350553614,97.70594170758527,0.0,Irish,64313.511133939326
177.59566031394056,91.58403240467703,0.0,Irish,61339.20154443272
172.44929257269874,85.27489834587574,0.0,Irish,250912.73495003415
178.51290322069022,92.31694344893367,0.0,Other White,17917.46753227988
174.32196188381857,89.3187314342844,0.0,Irish,47571.19658433918
177.59722394628997,87.155001509531,0.0,Other White,16689.836861330186
178.1774035586044,91.2514768214966,0.0,Irish,56173.88328568971
183.20206863756,97.93580487310157,0.0,Irish,29328.50987717341
174.54577867908543,90.58332045263991,0.0,Irish,14152.308117203645
176.3580585759384,90.75469253985798,0.0,Irish travelers,6831.284650164117
186.12576831239772,76.32489598481683,0.0,Irish,11930.722092796315
177.09370963066218,87.92988763751218,0.0,Irish,32767.33052561707
176.78825045648477,70.61982485502604,0.0,Irish,112079.9891915198
184.67189103185362,96.40010645184442,0.0,Irish,55871.247522779224
180.52968329435794,79.80746289368294,0.0,Other White,7774.703985006286
179.26069836716655,102.15381571439326,0.0,Irish,15778.244267221906
180.16336839617247,119.13437124605242,0.0,Irish,26477.87703744328
169.94885785889073,85.22600766610684,0.0,Other White,22277.35930299583
181.85742554293418,102.4963016728787,0.0,Irish,26640.186903014925
187.91658577042523,93.23598954392855,0.0,Irish,53707.34852357061
182.70941511085798,83.63012706029083,0.0,Irish,30147.81925995186
167.75676057422285,80.78688704278125,0.0,Irish,12074.382930167172
180.64682208362234,94.8194169012012,0.0,Irish,3481.8288462591245
172.3309255710207,103.14821844861713,0.0,Irish,16887.14326252067
177.0866226224641,92.73705463941955,0.0,Irish,4390.756125253813
179.58736804063727,74.08101915821013,0.0,Irish,19841.613461459016
170.34078634096298,78.77740443845268,0.0,Irish,31679.778192869442
188.04473808117604,86.92025701241178,0.0,Irish,6003.6583730351
178.2183683895411,102.77166277040983,0.0,Irish,19616.9862612092
184.25284472958398,92.03415321636007,0.0,Irish,15880.280571530126
183.1543590104859,92.47261960060446,0.0,Irish,148164.5605511399
188.12349669916424,101.30503749465007,0.0,Irish,34501.845435397714
187.0623786199608,87.15404544872341,0.0,Other White,3291.884605261464
168.40787866800602,88.30883993275988,0.0,Irish,33539.08361262503
179.03367632075148,87.38133888524482,0.0,Irish,32412.456837724854
163.79316138350305,71.42039415430878,0.0,Other White,17414.652065547754
175.61356112846255,93.86678824673757,0.0,Irish,14562.953577230992
183.74895880265677,93.30838794617586,0.0,Irish,38348.3789139619
185.14807656960417,98.9544241021639,0.0,Irish,40694.57767843141
187.7767817075012,77.31096805811264,0.0,Irish,32274.414325856775
176.11755645245216,81.04136767061452,0.0,Other White,7691.515896834775
181.00174856782508,98.54469506797622,0.0,Irish,16087.102435360246
179.44571541582368,92.43061620429879,0.0,Irish,4335.277017343301
187.63580768243168,102.9502569046117,0.0,Irish,4596.774891031597
189.88709993481012,80.56967762366212,0.0,Irish,11675.018333759785
176.25926690924302,91.20803004965438,0.0,Irish,7096.936912032263
205.2614447708645,82.44002589666106,0.0,Irish,13418.50110429175
178.7477148607443,92.2975333059494,0.0,Irish,241053.02696506408
176.20778096693982,84.34955205130859,0.0,Irish,32943.28209850125
182.97488025723052,94.55967105962313,0.0,Irish,8259.328456023437
184.09034669540486,100.01363749838438,0.0,Other White,2295.1195372018715
182.6092997833351,95.95270490036422,0.0,Other White,8579.798020321468
174.242263565424,71.11726906691938,0.0,Irish,4706.204462539507
189.10660680062185,98.60403638303048,0.0,Irish,2183.0320151275005
179.18076704726369,93.67542161268155,0.0,Irish,40337.81627358663
189.57329116677442,78.76979305240926,0.0,Irish,12057.64461880501
188.5659330305989,80.34233854980313,0.0,Other White,30225.8038406356
